strategy,category,score_variant,n,allocation,signal_date,execution_date,exit_execution_date,regime,gross_return,net_return,turnover_half_l1,traded_notional,cost,valid_weight_fraction,max_stock_weight,top3_stock_weight,stock_hhi,effective_stock_count,max_sector_weight,sector_hhi,effective_sector_count
full_dynamic_n20_invvol,breadth,full_dynamic,20,invvol,2019-03-29,2019-04-01,2019-05-01,NEUTRAL,0.03508558806095332,0.03443842890664648,0.32357957715341845,0.6471591543068369,0.000647159154306837,1.0,0.09562433518374625,0.24881788868288449,0.05644134814749274,17.717507338534798,0.3563896225436124,0.25025592497838495,3.9959093879050886
full_dynamic_strict_12_30,constraint_baseline,full_dynamic,10,strict,2019-03-29,2019-04-01,2019-05-01,NEUTRAL,0.0455762830001829,0.044569302642473545,0.5034901788546763,1.0069803577093526,0.0010069803577093526,1.0,0.12,0.36,0.10494043101183627,9.529215673673091,0.3,0.22513908099115537,4.441698862754464
static_neutral_n10_invvol,macro_ablation,static_neutral,10,invvol,2019-03-29,2019-04-01,2019-05-01,NEUTRAL,0.03390684900437295,0.03311790474650827,0.3944721289323415,0.788944257864683,0.000788944257864683,1.0,0.20382907773458142,0.5164161118088054,0.12552663615823553,7.966436691089425,0.5940906220485558,0.4713381063182113,2.121619250799291
dynamic_no_macro_sector_n10,macro_ablation,dynamic_no_macro_sector,10,invvol,2019-03-29,2019-04-01,2019-05-01,NEUTRAL,0.03390684900437295,0.03313960538897113,0.38362180770091153,0.7672436154018231,0.0007672436154018231,1.0,0.20382907773458142,0.5164161118088054,0.12552663615823553,7.966436691089425,0.5940906220485558,0.4713381063182113,2.121619250799291
no_sector_rotation_n10,factor_ablation,no_sector_rotation,10,invvol,2019-03-29,2019-04-01,2019-05-01,NEUTRAL,0.06298127448385846,0.062282546880023,0.3493638019177274,0.6987276038354548,0.0006987276038354548,1.0000000000000002,0.1485575687967362,0.3972458928055964,0.10842647201306843,9.222839971030986,0.3852472088520608,0.23227854514357582,4.305175923079253
no_momentum_n10,factor_ablation,no_momentum,10,invvol,2019-03-29,2019-04-01,2019-05-01,NEUTRAL,0.023624814077071003,0.022351306789087918,0.6367536439915424,1.2735072879830849,0.001273507287983085,0.9999999999999999,0.18240406869480258,0.4523669241440086,0.11674185497192544,8.56590809046579,0.5046948319023008,0.3636135521539482,2.750172522658385
no_quality_n10,factor_ablation,no_quality,10,invvol,2019-03-29,2019-04-01,2019-05-01,NEUTRAL,0.004654588062433095,0.0035592935417991453,0.5476472603169747,1.0952945206339495,0.0010952945206339495,0.9999999999999999,0.1442192832701194,0.4149076025321313,0.11182856408403925,8.94225914631703,0.6537254304083038,0.4931107631140038,2.0279419448989127
no_value_n10,factor_ablation,no_value,10,invvol,2019-03-29,2019-04-01,2019-05-01,NEUTRAL,0.019999842159085235,0.01889023807133352,0.5548020438758585,1.109604087751717,0.001109604087751717,0.9999999999999999,0.16903942033113858,0.4287817424354122,0.11232307002758446,8.902890561613198,0.4227710216765808,0.32325237069253226,3.093558131863383
no_growth_n10,factor_ablation,no_growth,10,invvol,2019-03-29,2019-04-01,2019-05-01,NEUTRAL,0.01773245554214645,0.016542385491890483,0.5950350251279839,1.1900700502559678,0.001190070050255968,1.0,0.16056328411747733,0.4229694133900433,0.1136438214821553,8.799422502322514,0.41825990493560605,0.3004492752916615,3.3283488503317202
no_low_vol_n10,factor_ablation,no_low_vol,10,invvol,2019-03-29,2019-04-01,2019-05-01,NEUTRAL,0.038234533189823776,0.03717145775792544,0.5315377159491665,1.063075431898333,0.0010630754318983332,1.0,0.18090457702783072,0.47228437929871814,0.11564679781648735,8.647018498400945,0.40564161562662693,0.3276933261301279,3.051633708288881
hyp_no_growth_low_vol_n10,interaction_hypothesis,no_growth_low_vol,10,invvol,2019-03-29,2019-04-01,2019-05-01,NEUTRAL,0.029476293063806655,0.02825061003701627,0.612841513395192,1.225683026790384,0.001225683026790384,1.0,0.1565561805454738,0.43615749590777153,0.11128022819793838,8.98632233411008,0.40795112878126405,0.3089318852558175,3.236959497307729
hyp_no_growth_low_vol_macro_sector_n10,interaction_hypothesis,no_growth_low_vol_macro_sector,10,invvol,2019-03-29,2019-04-01,2019-05-01,NEUTRAL,0.0294956463234575,0.028519433059642267,0.4881066319076169,0.9762132638152338,0.0009762132638152337,0.9999999999999999,0.15638073139000264,0.43583440412405305,0.11118920317966223,8.993678985037564,0.40789485925343005,0.30879514283747883,3.238392906090195
hyp_static_neutral_no_growth_low_vol_n10,interaction_hypothesis,static_neutral_no_growth_low_vol,10,invvol,2019-03-29,2019-04-01,2019-05-01,NEUTRAL,0.0294956463234575,0.028565923970689404,0.4648611763840483,0.9297223527680966,0.0009297223527680965,0.9999999999999999,0.15638073139000264,0.43583440412405305,0.11118920317966223,8.993678985037564,0.40789485925343005,0.30879514283747883,3.238392906090195
hyp_no_growth_low_vol_macro_sector_n10_equal,allocation_decomposition,no_growth_low_vol_macro_sector,10,equal,2019-03-29,2019-04-01,2019-05-01,NEUTRAL,0.04299408496328483,0.04196332544252015,0.5153797603823417,1.0307595207646834,0.0010307595207646833,1.0,0.1,0.30000000000000004,0.10000000000000003,9.999999999999996,0.5,0.3400000000000001,2.9411764705882346
hyp_no_growth_low_vol_macro_sector_n10_score,allocation_decomposition,no_growth_low_vol_macro_sector,10,score,2019-03-29,2019-04-01,2019-05-01,NEUTRAL,0.043522538457802594,0.042494659639493663,0.5139394091544665,1.027878818308933,0.0010278788183089328,1.0000000000000002,0.10593277871943803,0.31453982717725026,0.10016323095050843,9.983703505871423,0.4997419537853009,0.33871596764820633,2.9523261242841956
full_dynamic_n10_invvol,base,full_dynamic,10,invvol,2019-04-30,2019-05-01,2019-06-03,RISK_ON,-0.10867143483563452,-0.10968892103120152,0.508743097783501,1.017486195567002,0.001017486195567002,1.0,0.15502097630428804,0.40086710284544025,0.10649555212160602,9.390063529208353,0.6844707341502616,0.5055490393956544,1.978047473288495
full_dynamic_n10_equal,allocation,full_dynamic,10,equal,2019-04-30,2019-05-01,2019-06-03,RISK_ON,-0.11761018000066725,-0.11822167769613169,0.3057488477322194,0.6114976954644388,0.0006114976954644388,1.0,0.1,0.30000000000000004,0.10000000000000003,9.999999999999996,0.7000000000000001,0.5200000000000001,1.9230769230769227
full_dynamic_n10_score,allocation,full_dynamic,10,score,2019-04-30,2019-05-01,2019-06-03,RISK_ON,-0.11775568816604104,-0.11836427268129045,0.30429225762470474,0.6085845152494095,0.0006085845152494094,1.0,0.1097630365348316,0.31389813979154646,0.10015051613859662,9.98497100719997,0.6960831929634775,0.5154280443944604,1.940135021513679
full_dynamic_n5_invvol,breadth,full_dynamic,5,invvol,2019-04-30,2019-05-01,2019-06-03,RISK_ON,-0.12749541894233257,-0.12859766618163126,0.5511236196493422,1.1022472392986844,0.0011022472392986844,0.9999999999999999,0.27059494474239715,0.6434446087389237,0.2063310072291199,4.846581293957199,0.8174307615037799,0.7015245766977392,1.4254668093130296
full_dynamic_n20_invvol,breadth,full_dynamic,20,invvol,2019-04-30,2019-05-01,2019-06-03,RISK_ON,-0.09783661138308604,-0.09886027510425026,0.511831860582109,1.023663721164218,0.0010236637211642181,1.0,0.0769308065647192,0.21801623704596831,0.053359173087441605,18.74092011061086,0.5392856772697828,0.35672934665436234,2.8032456801736227
full_dynamic_strict_12_30,constraint_baseline,full_dynamic,10,strict,2019-04-30,2019-05-01,2019-06-03,RISK_ON,-0.07884793424812969,-0.07995694159292785,0.5545036723990808,1.1090073447981617,0.0011090073447981618,1.0,0.12,0.36,0.10369455367600483,9.643708030457557,0.285483833676207,0.22735224873545581,4.398461002968074
static_neutral_n10_invvol,macro_ablation,static_neutral,10,invvol,2019-04-30,2019-05-01,2019-06-03,RISK_ON,-0.09977735330424012,-0.10079838067439915,0.5105136850795207,1.0210273701590413,0.0010210273701590413,1.0,0.15827024614072466,0.40255127928554635,0.10685420074815732,9.358546439899742,0.68290904648808,0.504145092633726,1.9835559536558358
dynamic_no_macro_sector_n10,macro_ablation,dynamic_no_macro_sector,10,invvol,2019-04-30,2019-05-01,2019-06-03,RISK_ON,-0.07790560362653295,-0.0790645618371809,0.5794791053239757,1.1589582106479515,0.0011589582106479514,0.9999999999999999,0.15734908431255618,0.4038875373213342,0.10658330807077156,9.382332169085968,0.582575147567812,0.41704296837116495,2.397834457935298
no_sector_rotation_n10,factor_ablation,no_sector_rotation,10,invvol,2019-04-30,2019-05-01,2019-06-03,RISK_ON,-0.06426159657082191,-0.06504004567718796,0.38922455318302956,0.7784491063660591,0.0007784491063660591,1.0,0.16304690904130334,0.4099156466298195,0.10759387153868707,9.294209658032745,0.2634514645190817,0.21233904096999726,4.709449545556233
no_momentum_n10,factor_ablation,no_momentum,10,invvol,2019-04-30,2019-05-01,2019-06-03,RISK_ON,-0.1314803190488398,-0.1327383960043538,0.6290384777569961,1.2580769555139921,0.001258076955513992,1.0,0.13915300652431403,0.40003338351271606,0.1058191001454098,9.450089810118063,0.8166489695515545,0.7005331398361225,1.4274842161413412
no_quality_n10,factor_ablation,no_quality,10,invvol,2019-04-30,2019-05-01,2019-06-03,RISK_ON,-0.12654516123039813,-0.1282163876887924,0.8356132291971321,1.6712264583942642,0.0016712264583942642,1.0,0.1449839896133471,0.3724987351194308,0.1038740576905266,9.627042807736593,0.7425059426118525,0.589442200379393,1.6965191826380135
no_value_n10,factor_ablation,no_value,10,invvol,2019-04-30,2019-05-01,2019-06-03,RISK_ON,-0.10854543769597445,-0.10988943165439198,0.6719969792087611,1.3439939584175222,0.0013439939584175224,1.0000000000000002,0.13458502891681123,0.3752928928453817,0.10490152045093906,9.532750294765133,0.8568479248606311,0.7546808829546773,1.3250633778940648
no_growth_n10,factor_ablation,no_growth,10,invvol,2019-04-30,2019-05-01,2019-06-03,RISK_ON,-0.10401334969959491,-0.10505844953014958,0.522549915277333,1.045099830554666,0.001045099830554666,1.0,0.1675734525333082,0.4014866629295206,0.10806500307136833,9.253689645847505,0.7525774948556889,0.6275907818151512,1.593394978026521
no_low_vol_n10,factor_ablation,no_low_vol,10,invvol,2019-04-30,2019-05-01,2019-06-03,RISK_ON,-0.09816052469258588,-0.09908074801251118,0.46011165996265313,0.9202233199253063,0.0009202233199253063,1.0,0.14556254426374773,0.3692144125805809,0.10428646802392923,9.588971790381695,0.6428110634952265,0.4594847198384371,2.1763509357865427
hyp_no_growth_low_vol_n10,interaction_hypothesis,no_growth_low_vol,10,invvol,2019-04-30,2019-05-01,2019-06-03,RISK_ON,-0.12360630742697773,-0.12460040323011126,0.4970479015667658,0.9940958031335316,0.0009940958031335316,1.0,0.137381048806026,0.38813647855307704,0.10456217667830842,9.563687671466116,0.7532676360401331,0.6282889909307148,1.5916242595921533
hyp_no_growth_low_vol_macro_sector_n10,interaction_hypothesis,no_growth_low_vol_macro_sector,10,invvol,2019-04-30,2019-05-01,2019-06-03,RISK_ON,-0.11763209130697136,-0.11846341244205388,0.4156605675412616,0.8313211350825233,0.0008313211350825233,1.0,0.13743507698545349,0.38892352783648765,0.10466048013709342,9.554704877047314,0.7543049605434634,0.6026324364723891,1.6593862850358159
hyp_static_neutral_no_growth_low_vol_n10,interaction_hypothesis,static_neutral_no_growth_low_vol,10,invvol,2019-04-30,2019-05-01,2019-06-03,RISK_ON,-0.09488937226947401,-0.0957186658865945,0.41464680856024766,0.8292936171204953,0.0008292936171204954,0.9999999999999998,0.1342425297651907,0.36254579127205955,0.10282806276719943,9.72497169633526,0.633924763348101,0.4519345499282101,2.2127097832171723
hyp_no_growth_low_vol_macro_sector_n10_equal,allocation_decomposition,no_growth_low_vol_macro_sector,10,equal,2019-04-30,2019-05-01,2019-06-03,RISK_ON,-0.11970767919236053,-0.12031824573804287,0.3052832728411723,0.6105665456823446,0.0006105665456823446,1.0,0.1,0.30000000000000004,0.10000000000000003,9.999999999999996,0.7000000000000001,0.5400000000000001,1.8518518518518514
hyp_no_growth_low_vol_macro_sector_n10_score,allocation_decomposition,no_growth_low_vol_macro_sector,10,score,2019-04-30,2019-05-01,2019-06-03,RISK_ON,-0.11948469826245885,-0.12007686328859381,0.29608251306747707,0.5921650261349541,0.0005921650261349542,1.0,0.108382289827224,0.31339162629090866,0.10013642012019583,9.986376573075802,0.6972046091002064,0.5373962116713074,1.860824431363203
full_dynamic_n10_invvol,base,full_dynamic,10,invvol,2019-05-31,2019-06-03,2019-07-01,NEUTRAL,0.05020371950493671,0.04886418994267543,0.6697647811306374,1.3395295622612748,0.001339529562261275,1.0,0.13681153327694892,0.3892922511821767,0.10625057280139122,9.411713966655492,0.5396338303166741,0.3493407051726587,2.8625350129346034
full_dynamic_n10_equal,allocation,full_dynamic,10,equal,2019-05-31,2019-06-03,2019-07-01,NEUTRAL,0.06120166394371858,0.06000166394371858,0.6,1.2,0.0012,1.0,0.1,0.30000000000000004,0.10000000000000003,9.999999999999996,0.5,0.32,3.125
full_dynamic_n10_score,allocation,full_dynamic,10,score,2019-05-31,2019-06-03,2019-07-01,NEUTRAL,0.061311105565432726,0.06012641182269459,0.5923468713690665,1.184693742738133,0.001184693742738133,1.0,0.11142361358002403,0.31914534848379084,0.10022288692614274,9.977760875486755,0.5093649775668285,0.3262847630089526,3.0648075343088026
full_dynamic_n5_invvol,breadth,full_dynamic,5,invvol,2019-05-31,2019-06-03,2019-07-01,NEUTRAL,0.05748793522628433,0.05571044914610884,0.8887430400877437,1.7774860801754875,0.0017774860801754876,0.9999999999999999,0.27064032527055504,0.7177375589609809,0.21509973476805505,4.6490061974196,0.6532655671704979,0.4945836526310019,2.0219026542433625
full_dynamic_n20_invvol,breadth,full_dynamic,20,invvol,2019-05-31,2019-06-03,2019-07-01,NEUTRAL,0.06167085831958898,0.06033956842555751,0.6656449470157363,1.3312898940314726,0.0013312898940314726,1.0,0.07859086883758738,0.22362746414232626,0.05463605678110133,18.30293141407491,0.3746466300588922,0.23183166445225262,4.313474616863466
full_dynamic_strict_12_30,constraint_baseline,full_dynamic,10,strict,2019-05-31,2019-06-03,2019-07-01,NEUTRAL,0.06608658748631706,0.06476680776559059,0.6598898603632334,1.3197797207264668,0.0013197797207264669,1.0,0.12,0.36,0.10389958731025316,9.624677305155346,0.30000000000000004,0.20931670773513497,4.77744949660387
static_neutral_n10_invvol,macro_ablation,static_neutral,10,invvol,2019-05-31,2019-06-03,2019-07-01,NEUTRAL,0.05021463019556456,0.04903204132968145,0.5912944329415551,1.1825888658831103,0.0011825888658831103,1.0,0.13717177951476578,0.38960534512518763,0.10627319731319514,9.409710305910195,0.5400228131245605,0.34965381771581666,2.8599716328930698
dynamic_no_macro_sector_n10,macro_ablation,dynamic_no_macro_sector,10,invvol,2019-05-31,2019-06-03,2019-07-01,NEUTRAL,0.05021463019556456,0.048875885964866604,0.6693721153489779,1.3387442306979558,0.0013387442306979557,1.0,0.13717177951476578,0.38960534512518763,0.10627319731319514,9.409710305910195,0.5400228131245605,0.34965381771581666,2.8599716328930698
no_sector_rotation_n10,factor_ablation,no_sector_rotation,10,invvol,2019-05-31,2019-06-03,2019-07-01,NEUTRAL,0.08785979855816771,0.0866206845987486,0.619556979709559,1.239113959419118,0.0012391139594191182,1.0,0.14635208538666264,0.3968097999378427,0.1063387155674037,9.40391272044415,0.4386877658390164,0.2923344227883191,3.4207398173019987
no_momentum_n10,factor_ablation,no_momentum,10,invvol,2019-05-31,2019-06-03,2019-07-01,NEUTRAL,0.04182129743418583,0.04005100726586849,0.8851450841586714,1.7702901683173429,0.0017702901683173428,0.9999999999999999,0.14053419484215057,0.3901249851002255,0.10727536753116113,9.321804464659811,0.5251034139339793,0.35700048352854646,2.801116654286094
no_quality_n10,factor_ablation,no_quality,10,invvol,2019-05-31,2019-06-03,2019-07-01,NEUTRAL,0.02888362256701638,0.027194157288347617,0.8447326393343807,1.6894652786687614,0.0016894652786687615,1.0,0.14240710270766466,0.3891477929004191,0.10602257106541027,9.431953875020191,0.6151437064040637,0.42822105058425924,2.3352425076619028
no_value_n10,factor_ablation,no_value,10,invvol,2019-05-31,2019-06-03,2019-07-01,NEUTRAL,0.058556467765952656,0.05713288457923327,0.7117915933596952,1.4235831867193904,0.0014235831867193906,1.0,0.13868685648252457,0.38954446925799635,0.10821049148959773,9.241248110365804,0.5882959100561101,0.42384430948462215,2.3593569091819595
no_growth_n10,factor_ablation,no_growth,10,invvol,2019-05-31,2019-06-03,2019-07-01,NEUTRAL,0.045440689294661954,0.04371661850894494,0.8620353928585082,1.7240707857170163,0.0017240707857170163,1.0,0.1435973413523636,0.38980455039493844,0.10656243527866305,9.384169922402567,0.6048358500942035,0.4091657819828399,2.4439971376734997
no_low_vol_n10,factor_ablation,no_low_vol,10,invvol,2019-05-31,2019-06-03,2019-07-01,NEUTRAL,0.08833183836776673,0.08710950341350417,0.611167477131285,1.22233495426257,0.00122233495426257,0.9999999999999999,0.17566800601100782,0.4687695277471552,0.11857380013235609,8.433566259019836,0.4346933526946029,0.2866585218199786,3.488471208359888
hyp_no_growth_low_vol_n10,interaction_hypothesis,no_growth_low_vol,10,invvol,2019-05-31,2019-06-03,2019-07-01,NEUTRAL,0.07042424722433888,0.06904506484711173,0.6895911886135704,1.3791823772271408,0.0013791823772271409,1.0,0.17002892390379343,0.4308379136801385,0.11130950715553618,8.98395856341965,0.45927837760110607,0.3110444327147325,3.2149747586613384
hyp_no_growth_low_vol_macro_sector_n10,interaction_hypothesis,no_growth_low_vol_macro_sector,10,invvol,2019-05-31,2019-06-03,2019-07-01,NEUTRAL,0.06807723815840482,0.06672909496029134,0.6740715990567423,1.3481431981134846,0.0013481431981134846,1.0,0.16836219937286323,0.42577610571569025,0.11034068582521579,9.06284017106837,0.454600759521974,0.2870568447841655,3.4836305706344945
hyp_static_neutral_no_growth_low_vol_n10,interaction_hypothesis,static_neutral_no_growth_low_vol,10,invvol,2019-05-31,2019-06-03,2019-07-01,NEUTRAL,0.06807723815840482,0.06687782003430248,0.5997090620511675,1.199418124102335,0.001199418124102335,1.0,0.16836219937286323,0.42577610571569025,0.11034068582521579,9.06284017106837,0.454600759521974,0.2870568447841655,3.4836305706344945
hyp_no_growth_low_vol_macro_sector_n10_equal,allocation_decomposition,no_growth_low_vol_macro_sector,10,equal,2019-05-31,2019-06-03,2019-07-01,NEUTRAL,0.08162551185545436,0.08041715094270038,0.6041804563769853,1.2083609127539705,0.0012083609127539706,1.0,0.1,0.30000000000000004,0.10000000000000003,9.999999999999996,0.4,0.26000000000000006,3.8461538461538454
hyp_no_growth_low_vol_macro_sector_n10_score,allocation_decomposition,no_growth_low_vol_macro_sector,10,score,2019-05-31,2019-06-03,2019-07-01,NEUTRAL,0.08229347552684327,0.0811187991003815,0.5873382132308855,1.174676426461771,0.001174676426461771,1.0,0.11389983327526323,0.3199338107202275,0.10030482302359925,9.969610332343887,0.407558792365927,0.26369223561033966,3.792299753101979
full_dynamic_n10_invvol,base,full_dynamic,10,invvol,2019-06-28,2019-07-01,2019-08-01,NEUTRAL,0.005148735194022873,0.0036993134036010767,0.7247108952108982,1.4494217904217963,0.0014494217904217964,1.0000000000000002,0.1478585592244725,0.39598720337807736,0.10549141565023865,9.479444311521453,0.42732898875685194,0.331841795254236,3.0134841792121567
full_dynamic_n10_equal,allocation,full_dynamic,10,equal,2019-06-28,2019-07-01,2019-08-01,NEUTRAL,-0.0014755142138277457,-0.0028755142138277455,0.7,1.4,0.0014,1.0,0.1,0.30000000000000004,0.10000000000000003,9.999999999999996,0.5,0.36000000000000004,2.7777777777777772
full_dynamic_n10_score,allocation,full_dynamic,10,score,2019-06-28,2019-07-01,2019-08-01,NEUTRAL,-0.001335718603407654,-0.002713586241320104,0.6889338189562252,1.3778676379124504,0.0013778676379124504,1.0,0.10742016528909341,0.31391827943399725,0.10011088296709628,9.988923984704767,0.4935950620251329,0.3568940694062535,2.801951855528586
